time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
308600,2024-01-04 22:24:49,38.719912844709,-121.167330429896,361.876652,,,835.06072718126,42.979004,0,197.330386892,2793.96006316,28,5,7.994,835.71689518126,362.53282,22.5036164,542.79201212,0,0,0,70.1, 3.8, -4.2,0,1,1024,1024,1024,1024,0,0,0,0,58.2,-89.9,0,80,4.001,3.99,0,0,0,0,4.065,87.26,835.06072718126,361.876652,6,P-GPS,
308700,2024-01-04 22:24:49,38.719912881108,-121.167330422122,361.876652,,,835.06072718126,42.979004,0,197.339573244,2793.97318652,28,5,7.994,835.71689518126,362.53282,22.5036164,542.79201212,0,0,0,70, 4, -4,0,1,1024,1024,1024,1024,0,0,0,0,58.2,-89.9,0,80,4.001,3.99,0,0,0,0,4.065,87.26,835.06072718126,361.876652,6,P-GPS,
308800,2024-01-04 22:24:49,38.7199129391327,-121.167330382506,361.876652,,,835.06072718126,42.979004,0,197.360898704,2793.9961524,28,5,7.994,835.71689518126,362.53282,22.5036164,542.79201212,0,0,0,69.9, 4, -3.7,0,1,1024,1024,1024,1024,0,0,0,0,58.2,-89.9,0,80,4.001,3.99,0,0,0,0,4.065,87.26,835.06072718126,361.876652,6,P-GPS,
308900,2024-01-04 22:24:49,38.7199129650575,-121.167330396077,361.876652,,,835.06072718126,42.979004,0,197.363195292,2794.00599492,28,5,7.994,835.71689518126,362.53282,22.5036164,542.79201212,0,0,0,70, 3.8, -3.9,0,1,1024,1024,1024,1024,0,0,0,0,58.2,-90,0,80,4.001,3.99,0,0,0,0,4.065,87.26,835.06072718126,361.876652,6,P-GPS,
309000,2024-01-04 22:24:50,38.7199129990855,-121.167330416412,361.876652,,,835.06072718126,42.979004,0,197.36549188,2794.02239912,27,5,7.994,835.71689518126,362.53282,22.5036164,542.79201212,0,0,0,70, 3.5, -4,0,1,1024,1024,1024,1024,0,0,0,0,58.2,-89.9,0,80,4.001,3.99,0,0,0,0,4.065,87.26,835.06072718126,361.876652,6,P-GPS,
309100,2024-01-04 22:24:50,38.7199130381942,-121.167330489671,361.876652,,,835.06072718126,42.979004,0,197.356305528,2794.045365,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,0,0,0,70.1, 3.4, -3.4,0,1,1024,1024,1024,1024,0,0,0,0,58.2,-89.9,0,80,3.999,3.991,0,0,0,0,4.242,87.26,835.06072718126,361.876652,6,P-GPS,
309200,2024-01-04 22:24:50,38.7199130344162,-121.167330593059,361.876652,,,835.06072718126,42.979004,0,197.331371144,2794.07489256,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,0,0,0,70.1, 3.5, -3.5,0,1,1024,1024,1024,1024,0,0,0,0,58.2,-90,0,80,3.999,3.991,0,0,0,0,4.242,87.26,835.06072718126,361.876652,6,P-GPS,
309300,2024-01-04 22:24:50,38.7199130851976,-121.167330601887,361.876652,,,835.06072718126,42.979004,0,197.339901328,2794.0945776,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,0,0,0,70.1, 3.7, -3.6,0,1,1024,1024,1024,1024,0,0,0,0,58.2,-89.9,0,80,3.999,3.991,0,0,0,0,4.242,87.26,835.06072718126,361.876652,6,P-GPS,
309400,2024-01-04 22:24:50,38.719913137386,-121.167330603029,361.876652,,,835.06072718126,42.979004,0,197.350400016,2794.11426264,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,0,0,0,70.1, 3.9, -3.7,0,1,1024,1125,1024,1024,0,15,0,0,58.2,-89.9,0,80,3.999,3.991,0,0,0,0,4.242,87.26,835.06072718126,361.876652,6,P-GPS,
309500,2024-01-04 22:24:50,38.7199132228207,-121.167330577116,361.876652,,,835.06072718126,42.979004,0,197.374350148,2794.14707104,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,0,0,-0.223694,70, 4, -3.7,0,1,1024,1393,1024,1024,0,56,0,0,58.2,-90,0,80,3.999,3.991,0,0,0,0,4.242,87.26,835.06072718126,361.876652,6,P-GPS,
309600,2024-01-04 22:24:50,38.7199133270411,-121.167330539565,361.876652,,,835.06072718126,42.979004,0,197.404533876,2794.18644112,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,0,0,-0.223694,70.1, 4, -3.1,0,1,1024,1393,1024,1024,0,56,0,0,58.2,-89.9,0,80,3.999,3.991,0,0,0,0,4.242,87.26,835.06072718126,361.876652,6,P-GPS,
309700,2024-01-04 22:24:50,38.7199134020016,-121.167330567015,361.548568,,,834.73264318126,42.979004,0,197.413720228,2794.21268784,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,0,0,-0.223694,70.2, 3.8, -1.1,0,1,1024,1575,1024,1024,0,83,0,0,58.2,-90,0,80,3.999,3.991,0,0,0,0,4.242,87.26,834.73264318126,361.548568,6,P-GPS,
309800,2024-01-04 22:24:50,38.7199134443151,-121.167330586691,361.548568,,,834.73264318126,42.979004,0,197.41798532,2794.22909204,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,0,0,-0.223694,70.4, 3.7, 1.5,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,80,3.999,3.991,0,0,0,0,4.242,87.26,834.73264318126,361.548568,6,P-GPS,
309900,2024-01-04 22:24:50,38.7199134084893,-121.167330564994,361.876652,,,835.06072718126,42.979004,0,197.415688732,2794.24549624,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,0,0,-0.223694,70.5, 3.4, 4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,80,3.999,3.991,0,0,0,0,4.242,87.26,835.06072718126,361.876652,6,P-GPS,
310000,2024-01-04 22:24:50,38.7199132845452,-121.167330503857,361.876652,,,835.06072718126,42.979004,0.223694,197.404205792,2794.291428,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,-0.223694,0,-0.223694,70.4, 3.2, 5.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,80,3.999,3.991,0,0,0,0,4.242,87.26,835.06072718126,361.876652,6,P-GPS,
310100,2024-01-04 22:24:51,38.7199129614098,-121.167330472103,361.876652,,,835.06072718126,42.979004,0.7158208,197.344494504,2794.41281908,27,5,7.988,835.71689518126,362.53282,22.5036164,542.79201212,-0.671082,0.223694,-0.223694,70.4, 3.4, 5.3,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,80,3.999,3.991,0,0,0,0,4.242,87.26,835.06072718126,361.876652,6,P-GPS,
310200,2024-01-04 22:24:51,38.7199125990094,-121.167330341353,361.876652,,,835.06072718126,42.979004,0.9171454,197.300203164,2794.54733352,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-0.894776,0.223694,-0.223694,70.4, 3.6, 5.2,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.06072718126,361.876652,6,P-GPS,
310300,2024-01-04 22:24:51,38.719912106125,-121.167330149905,361.876652,,,835.06072718126,42.979004,1.2079476,197.242788464,2794.73762224,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-1.11847,0.447388,-0.223694,70.5, 3.6, 5.2,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.06072718126,361.876652,6,P-GPS,
310400,2024-01-04 22:24:51,38.7199115292389,-121.167329911418,361.876652,,,835.06072718126,42.979004,1.4092722,197.179468252,2794.95743852,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-1.342164,0.447388,-0.223694,70.6, 3.6, 5,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.06072718126,361.876652,6,P-GPS,
310500,2024-01-04 22:24:51,38.7199107135318,-121.167329554523,361.876652,,,835.06072718126,42.979004,1.901399,197.095150664,2795.27239916,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-1.789552,0.671082,-0.223694,70.5, 3.6, 5,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.06072718126,361.876652,6,P-GPS,
310600,2024-01-04 22:24:51,38.719909891389,-121.16732914488,361.876652,,,835.06072718126,42.979004,2.125093,197.021987932,2795.59392148,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-2.013246,0.671082,-0.223694,70.5, 3.9, 4.8,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.06072718126,361.876652,6,P-GPS,
310700,2024-01-04 22:24:51,38.7199089521286,-121.167328595483,362.204736,,,835.38881118126,42.979004,2.4158952,196.958339636,2795.97121808,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-2.23694,0.894776,-0.223694,70.3, 4, 4.5,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.38881118126,362.204736,6,P-GPS,
310800,2024-01-04 22:24:51,38.7199079642754,-121.167328036687,362.204736,,,835.38881118126,42.979004,2.4158952,196.887801576,2796.36491888,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-2.460634,0.894776,-0.223694,70.1, 4.1, 4.4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.38881118126,362.204736,6,P-GPS,
310900,2024-01-04 22:24:51,38.7199067426036,-121.167327295841,362.204736,,,835.38881118126,42.979004,2.8185444,196.812998424,2796.85704488,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-2.684328,0.894776,-0.223694,70.2, 4.1, 4.4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.38881118126,362.204736,6,P-GPS,
311000,2024-01-04 22:24:51,38.7199055440428,-121.16732670775,362.204736,,,835.38881118126,42.979004,2.8185444,196.708339628,2797.326205,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-2.908022,1.11847,-0.223694,70.5, 4.2, 4.7,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.38881118126,362.204736,6,P-GPS,
311100,2024-01-04 22:24:52,38.7199041879268,-121.167326032741,362.204736,,,835.38881118126,42.979004,3.3330406,196.593182144,2797.85770108,28,5,7.983,835.71689518126,362.53282,22.5036164,542.79201212,-3.131716,1.11847,-0.223694,70.4, 4.3, 4.4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,80,3.996,3.986,0,0,0,0,4.381,87.26,835.38881118126,362.204736,6,P-GPS,
311200,2024-01-04 22:24:52,38.7199028103413,-121.167325359885,362.204736,,,835.38881118126,42.979004,3.5343652,196.47474382,2798.39575884,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-3.35541,1.11847,-0.223694,70.1, 4.2, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.38881118126,362.204736,6,P-GPS,
311300,2024-01-04 22:24:52,38.7199011119915,-121.167324705518,362.204736,,,835.38881118126,42.979004,3.7580592,196.289048276,2799.04208432,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-3.579104,1.11847,-0.223694,70.1, 4.1, 3.9,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.38881118126,362.204736,6,P-GPS,
311400,2024-01-04 22:24:52,38.7198995474085,-121.167324019793,362.204736,,,835.38881118126,42.979004,4.026492,196.139441972,2799.64575888,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-3.802798,1.342164,-0.223694,70.2, 4, 4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.38881118126,362.204736,6,P-GPS,
311500,2024-01-04 22:24:52,38.7198978689908,-121.167323218645,362.204736,,,835.38881118126,42.979004,4.250186,195.996397348,2800.29864604,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-4.026492,1.342164,0,70.2, 3.9, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.38881118126,362.204736,6,P-GPS,
311600,2024-01-04 22:24:52,38.7198962089681,-121.16732243265,362.204736,,,835.38881118126,42.979004,4.250186,195.855321228,2800.94497152,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-4.026492,1.342164,0,70.2, 3.7, 4.3,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.38881118126,362.204736,6,P-GPS,
311700,2024-01-04 22:24:52,38.7198943898007,-121.167321629131,362.53282,,,835.71689518126,42.979004,4.4515106,195.689310724,2801.64707128,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-4.250186,1.342164,0,70.3, 3.7, 4.3,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.71689518126,362.53282,6,P-GPS,
311800,2024-01-04 22:24:52,38.719892613051,-121.167320822537,362.53282,,,835.71689518126,42.979004,4.7423128,195.53478316,2802.33276684,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-4.47388,1.565858,0,70.4, 3.8, 4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.71689518126,362.53282,6,P-GPS,
311900,2024-01-04 22:24:52,38.7198906390643,-121.167319862442,362.53282,,,835.71689518126,42.979004,4.7423128,195.381239848,2803.10376424,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-4.47388,1.565858,0,70.4, 3.9, 3.9,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.71689518126,362.53282,6,P-GPS,
312000,2024-01-04 22:24:53,38.7198887141653,-121.167318930413,362.53282,,,835.71689518126,42.979004,4.9436374,195.233273964,2803.8550766,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-4.697574,1.565858,0,70.3, 4, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.71689518126,362.53282,6,P-GPS,
312100,2024-01-04 22:24:53,38.7198866876254,-121.167317988896,362.53282,,,835.71689518126,42.979004,5.2344396,195.070872384,2804.6424782,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-4.921268,1.789552,0,70.3, 4, 4.2,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.99,0,0,0,0,4.268,87.26,835.71689518126,362.53282,6,P-GPS,
312200,2024-01-04 22:24:53,38.7198847285942,-121.167317051201,362.53282,,,835.71689518126,42.979004,5.2344396,194.923562668,2805.40363308,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-4.921268,1.789552,0,70.3, 4, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
312300,2024-01-04 22:24:53,38.7198825547648,-121.16731609462,362.53282,,,835.71689518126,42.979004,5.4581336,194.742788384,2806.24352812,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-5.144962,1.789552,0,70.3, 3.9, 4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
312400,2024-01-04 22:24:53,38.7198804414353,-121.167315166499,362.53282,,,835.71689518126,42.979004,5.4581336,194.5702162,2807.05717644,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-5.144962,1.789552,0,70.3, 3.8, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
312500,2024-01-04 22:24:53,38.7198781807903,-121.16731413319,362.53282,,,835.71689518126,42.979004,5.6594582,194.398956352,2807.93316072,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-5.368656,1.789552,0,70.3, 3.8, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
312600,2024-01-04 22:24:53,38.7198760028181,-121.167313170679,362.53282,,,835.71689518126,42.979004,5.8607828,194.229336924,2808.77305576,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-5.59235,1.789552,0,70.2, 3.8, 4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
312700,2024-01-04 22:24:53,38.7198736111419,-121.167312073422,362.53282,,,835.71689518126,42.979004,5.8607828,194.057092824,2809.70153348,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-5.59235,2.013246,0,70.3, 3.7, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
312800,2024-01-04 22:24:53,38.7198712953382,-121.167311014419,362.53282,,,835.71689518126,42.979004,6.151585,193.893378908,2810.5972028,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-5.816044,2.013246,0,70.2, 3.7, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
312900,2024-01-04 22:24:53,38.7198688146839,-121.167309962092,362.53282,,,835.71689518126,42.979004,6.151585,193.70243402,2811.55192724,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-5.816044,2.013246,0,70.2, 3.6, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
313000,2024-01-04 22:24:53,38.7198663288967,-121.167308955574,362.53282,,,835.71689518126,42.979004,6.151585,193.503615116,2812.50337084,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-5.816044,2.013246,0,70.2, 3.7, 4.3,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
313100,2024-01-04 22:24:54,38.7198637713277,-121.167307777152,362.53282,,,835.71689518126,42.979004,6.375279,193.339245032,2813.49418452,28,5,7.991,835.71689518126,362.53282,22.5036164,542.79201212,-6.039738,2.013246,0,70.3, 3.7, 4.4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4,3.991,0,0,0,0,4.172,87.26,835.71689518126,362.53282,6,P-GPS,
313200,2024-01-04 22:24:54,38.7198613006003,-121.167306637161,362.53282,,,835.71689518126,42.979004,6.375279,193.18570172,2814.4521898,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-6.039738,2.013246,0,70.3, 3.8, 4.2,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.991,0,0,0,0,4.177,87.26,835.71689518126,362.53282,6,P-GPS,
313300,2024-01-04 22:24:54,38.7198586616352,-121.167305432738,362.53282,,,835.71689518126,42.979004,6.5766036,193.02330014,2815.47253104,28,5,7.99,835.71689518126,362.53282,22.5036164,542.79201212,-6.263432,2.013246,0,70.3, 3.8, 4.2,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.991,0,0,0,0,4.177,87.26,835.71689518126,362.53282,6,P-GPS,
313400,2024-01-04 22:24:54,38.7198561250405,-121.16730427531,362.860904,,,836.04497918126,42.979004,6.5766036,192.8723815,2816.45678304,28,5,7.99,836.04497918126,362.860904,22.5036164,542.79201212,-6.263432,2.013246,0,70.3, 3.8, 4.3,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.991,0,0,0,0,4.177,87.26,836.04497918126,362.860904,6,P-GPS,
313500,2024-01-04 22:24:54,38.7198534421986,-121.167303022751,362.860904,,,836.04497918126,42.979004,6.6437118,192.725071784,2817.49680932,28,5,7.99,836.04497918126,362.860904,22.5036164,542.79201212,-6.263432,2.23694,0,70.3, 3.6, 4.3,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4.001,3.991,0,0,0,0,4.177,87.26,836.04497918126,362.860904,6,P-GPS,
313600,2024-01-04 22:24:54,38.719850874416,-121.167301836907,362.860904,,,836.04497918126,42.979004,6.8674058,192.585636084,2818.49418468,28,5,7.99,836.04497918126,362.860904,22.5036164,542.79201212,-6.487126,2.23694,0,70.3, 3.7, 4.4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4.001,3.991,0,0,0,0,4.177,87.26,836.04497918126,362.860904,6,P-GPS,
313700,2024-01-04 22:24:54,38.7198481342268,-121.167300562827,362.860904,,,836.04497918126,42.979004,6.8674058,192.444888048,2819.55717684,28,5,7.99,836.04497918126,362.860904,22.5036164,542.79201212,-6.487126,2.23694,0,70.3, 3.8, 4.4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4.001,3.991,0,0,0,0,4.177,87.26,836.04497918126,362.860904,6,P-GPS,
313800,2024-01-04 22:24:54,38.7198454998734,-121.167299338992,362.860904,,,836.04497918126,42.979004,6.8674058,192.314966784,2820.58079892,28,5,7.99,836.04497918126,362.860904,22.5036164,542.79201212,-6.487126,2.23694,0,70.3, 4, 4.5,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4.001,3.991,0,0,0,0,4.177,87.26,836.04497918126,362.860904,6,P-GPS,
313900,2024-01-04 22:24:54,38.7198426278974,-121.167298065264,362.860904,,,836.04497918126,42.979004,7.0687304,192.16372006,2821.68972284,28,5,7.99,836.04497918126,362.860904,22.5036164,542.79201212,-6.71082,2.23694,0,70.3, 4, 4.4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.991,0,0,0,0,4.177,87.26,836.04497918126,362.860904,6,P-GPS,
314000,2024-01-04 22:24:54,38.7198399100895,-121.167296849685,362.860904,,,836.04497918126,42.979004,7.0687304,192.02920562,2822.73959164,28,5,7.99,836.04497918126,362.860904,22.5036164,542.79201212,-6.71082,2.23694,0,70.3, 3.9, 4.5,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.991,0,0,0,0,4.177,87.26,836.04497918126,362.860904,6,P-GPS,
314100,2024-01-04 22:24:55,38.7198370251903,-121.167295548068,362.860904,,,836.04497918126,42.979004,7.0687304,191.895347348,2823.85507724,28,5,7.99,836.04497918126,362.860904,22.5036164,542.79201212,-6.71082,2.23694,0,70.3, 3.8, 4.6,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4.001,3.991,0,0,0,0,4.177,87.26,836.04497918126,362.860904,6,P-GPS,
314200,2024-01-04 22:24:55,38.7198342618901,-121.167294294718,362.860904,,,836.04497918126,42.979004,7.158208,191.77494052,2824.92463108,28,5,7.991,836.04497918126,362.860904,22.5036164,542.79201212,-6.71082,2.460634,0,70.3, 4, 4.6,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.992,0,0,0,0,4.171,87.44,836.04497918126,362.860904,6,P-GPS,
314300,2024-01-04 22:24:55,38.7198314245675,-121.16729289977,363.188988,,,836.37306318126,42.979004,7.3595326,191.685045504,2826.033555,28,5,7.991,836.37306318126,363.188988,22.5036164,542.79201212,-6.934514,2.460634,0,70.3, 4, 4.7,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.992,0,0,0,0,4.171,87.44,836.37306318126,363.188988,6,P-GPS,
314400,2024-01-04 22:24:55,38.7198286608245,-121.16729159477,363.188988,,,836.37306318126,42.979004,7.3595326,191.589901144,2827.10638968,28,5,7.991,836.37306318126,363.188988,22.5036164,542.79201212,-6.934514,2.460634,0,70.3, 3.8, 4.7,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4,3.992,0,0,0,0,4.171,87.44,836.37306318126,363.188988,6,P-GPS,
314500,2024-01-04 22:24:55,38.7198256415069,-121.167290202941,363.188988,,,836.37306318126,42.979004,7.3595326,191.483930012,2828.27764956,28,5,7.991,836.37306318126,363.188988,22.5036164,542.79201212,-6.934514,2.460634,0,70.2, 3.6, 4.4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.992,0,0,0,0,4.171,87.44,836.37306318126,363.188988,6,P-GPS,
314600,2024-01-04 22:24:55,38.7198227540803,-121.167288876069,363.188988,,,836.37306318126,42.979004,7.5608572,191.388129484,2829.396416,28,5,7.991,836.37306318126,363.188988,22.5036164,542.79201212,-7.158208,2.460634,0,70.3, 3.6, 4.3,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.992,0,0,0,0,4.171,87.44,836.37306318126,363.188988,6,P-GPS,
314700,2024-01-04 22:24:55,38.7198197818443,-121.167287619645,363.188988,,,836.37306318126,42.979004,7.5608572,191.267722656,2830.53814832,28,5,7.991,836.37306318126,363.188988,22.5036164,542.79201212,-7.158208,2.460634,0,70.3, 3.5, 4.4,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4,3.992,0,0,0,0,4.171,87.44,836.37306318126,363.188988,6,P-GPS,
314800,2024-01-04 22:24:55,38.719816943271,-121.167286350704,363.188988,,,836.37306318126,42.979004,7.5608572,191.177499556,2831.63722972,28,5,7.991,836.37306318126,363.188988,22.5036164,542.79201212,-7.158208,2.460634,0,70.3, 3.4, 4.5,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.992,0,0,0,0,4.171,87.44,836.37306318126,363.188988,6,P-GPS,
314900,2024-01-04 22:24:55,38.7198138531357,-121.167284967394,363.188988,,,836.37306318126,42.979004,7.5608572,191.086292204,2832.83145548,28,5,7.991,836.37306318126,363.188988,22.5036164,542.79201212,-7.158208,2.460634,0,70.4, 3.7, 4.6,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-90,0,79,4,3.992,0,0,0,0,4.171,87.44,836.37306318126,363.188988,6,P-GPS,
315000,2024-01-04 22:24:55,38.7198108899669,-121.16728363512,363.188988,,,836.37306318126,42.979004,7.7845512,191.007552044,2833.97646864,28,5,7.991,836.37306318126,363.188988,22.5036164,542.79201212,-7.381902,2.460634,0,70.4, 3.8, 4.1,0,1,1024,1684,1024,1024,0,100,0,0,58.2,-89.9,0,79,4,3.992,0,0,0,0,4.171,87.44,836.37306318126,363.188988,6,P-GPS,
