time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
6900,2023-12-22 19:56:39,38.7215250213173,-121.169326485406,3.608924,,,469.70637264215,3.937008,0,0.33148295024,2.0824147648,17,5,8.442,469.70637264215,3.608924,0,0.65363519152,0,0,0,338, -0.9, -0.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.22,4.217,0,0,0,0,4.044,73.04,469.70637264215,3.608924,6,P-GPS,
7000,2023-12-22 19:56:39,38.7215250535878,-121.169326455816,3.608924,,,469.70637264215,3.937008,0,0.317305456348,2.09688983088,17,5,8.442,469.70637264215,3.608924,0,0.65363519152,0,0,0,338, -0.9, -0.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.22,4.217,0,0,0,0,4.044,73.04,469.70637264215,3.608924,6,P-GPS,
7100,2023-12-22 19:56:39,38.721525085787,-121.169326427075,3.608924,,,469.70637264215,3.937008,0,0.303275272172,2.11120741664,17,5,8.442,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.1, -0.9, -0.5,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.22,4.217,0,0,0,0,4.044,73.04,469.70637264215,3.608924,6,P-GPS,
7200,2023-12-22 19:56:39,38.7215251123217,-121.169326446059,3.608924,,,469.70637264215,3.937008,0,0.296623369072,2.122293375,17,5,8.442,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.2, -0.9, -0.6,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.22,4.217,0,0,0,0,4.044,73.04,469.70637264215,3.608924,6,P-GPS,
7300,2023-12-22 19:56:39,38.7215251397805,-121.169326442509,3.608924,,,469.70637264215,3.937008,0,0.287124681104,2.13236227296,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.1, -0.8, -1.1,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
7400,2023-12-22 19:56:39,38.7215251661059,-121.16932643346,3.608924,,,469.70637264215,3.937008,0,0.277351386828,2.142306499,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.2, -0.9, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
7500,2023-12-22 19:56:39,38.7215251171478,-121.169326388317,3.608924,,,469.70637264215,3.937008,0,0.288475402932,2.16431109288,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.3, -0.8, -0.6,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
7600,2023-12-22 19:56:39,38.7215250982515,-121.169326362765,3.608924,,,469.70637264215,3.937008,0,0.292292332188,2.17433405908,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.4, -0.7, -0.6,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
7700,2023-12-22 19:56:39,38.7215251110035,-121.169326367548,3.608924,,,469.70637264215,3.937008,0,0.288409129964,2.17917985976,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.4, -0.8, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
7800,2023-12-22 19:56:39,38.7215251312088,-121.169326378323,3.608924,,,469.70637264215,3.937008,0,0.28265420852,2.18716542432,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.5, -1, -1.4,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
7900,2023-12-22 19:56:39,38.7215252569619,-121.169326468765,3.608924,,,469.70637264215,3.937008,0,0.252992462164,2.23977697456,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.6, -1.2, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
8000,2023-12-22 19:56:40,38.7215252990106,-121.169326469327,3.608924,,,469.70637264215,3.937008,0,0.240084653352,2.2551181824,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.6, -0.9, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
8100,2023-12-22 19:56:40,38.721525310761,-121.169326461942,3.608924,,,469.70637264215,3.937008,0,0.23534613614,2.2598918046,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.4, -0.6, -1.6,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
8200,2023-12-22 19:56:40,38.7215253058075,-121.169326450833,3.608924,,,469.70637264215,3.937008,0,0.235152238496,2.26353681784,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.5, -0.7, -1.8,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.214,4.214,0,0,0,0,4.067,73.04,469.70637264215,3.608924,6,P-GPS,
8300,2023-12-22 19:56:40,38.7215252781958,-121.169326452567,3.608924,,,469.70637264215,3.608924,0,0.243977041928,2.27362212,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.6, -1.1, -1.4,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.70637264215,3.608924,6,P-GPS,
8400,2023-12-22 19:56:40,38.7215251871161,-121.169326474316,3.608924,,,469.70637264215,3.608924,0,0.275868119064,2.30742461452,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.7, -1.3, -1.6,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.70637264215,3.608924,6,P-GPS,
8500,2023-12-22 19:56:40,38.7215251816667,-121.169326489391,3.28084,,,469.37828864215,3.608924,0,0.279687672992,2.31215230496,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.7, -1.6, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.37828864215,3.28084,6,P-GPS,
8600,2023-12-22 19:56:40,38.7215251871727,-121.169326506511,3.28084,,,469.37828864215,3.608924,0,0.280368447292,2.31742461484,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.9, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.37828864215,3.28084,6,P-GPS,
8700,2023-12-22 19:56:40,38.7215251744352,-121.169326521328,3.28084,,,469.37828864215,3.608924,0,0.286512804444,2.32370086176,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -2, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.37828864215,3.28084,6,P-GPS,
8800,2023-12-22 19:56:40,38.7215252185233,-121.169326552455,3.28084,,,469.37828864215,3.608924,0,0.2776328829,2.34206372324,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1.8, -1,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.37828864215,3.28084,6,P-GPS,
8900,2023-12-22 19:56:41,38.721525217829,-121.169326556344,3.28084,,,469.37828864215,3.608924,0,0.278461623084,2.34319889388,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.5, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.37828864215,3.28084,6,P-GPS,
9000,2023-12-22 19:56:41,38.7215252215671,-121.169326555334,3.608924,,,469.70637264215,3.608924,0,0.277170940628,2.34459325088,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.6, -1.6,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.70637264215,3.608924,6,P-GPS,
9100,2023-12-22 19:56:41,38.7215252374409,-121.169326548424,3.608924,,,469.70637264215,3.608924,0,0.271278880072,2.35071201748,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.5, -1.9,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.70637264215,3.608924,6,P-GPS,
9200,2023-12-22 19:56:41,38.7215253002372,-121.169326517007,3.608924,,,469.70637264215,3.608924,0,0.247394692956,2.37530519412,17,5,8.432,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.3, -1.7,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.217,4.215,0,0,0,0,4.033,73.22,469.70637264215,3.608924,6,P-GPS,
9300,2023-12-22 19:56:41,38.7215252798422,-121.16932650819,3.608924,,,469.70637264215,3.608924,0,0.252043643236,2.38315952508,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.2, -2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
9400,2023-12-22 19:56:41,38.7215252439215,-121.16932650435,3.608924,,,469.70637264215,3.608924,0,0.262379601572,2.3963091318,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.3, -1.7,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
9500,2023-12-22 19:56:41,38.7215252219225,-121.169326509045,3.608924,,,469.70637264215,3.608924,0,0.269884194988,2.404445615,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1.1, -2.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
9600,2023-12-22 19:56:41,38.7215251302179,-121.169326509288,3.608924,,,469.70637264215,3.608924,0,0.2988599177,2.43790362132,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1.2, -1.9,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
9700,2023-12-22 19:56:41,38.7215251079583,-121.169326532925,3.608924,,,469.70637264215,3.608924,0,0.309213592572,2.44845152192,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1, -1.6,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
9800,2023-12-22 19:56:41,38.7215250800301,-121.169326559293,3.608924,,,469.70637264215,3.608924,0,0.321764445992,2.4611057218,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1.3, -1.8,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
9900,2023-12-22 19:56:42,38.7215250923895,-121.169326587703,3.608924,,,469.70637264215,3.608924,0,0.321898304264,2.47036753312,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -1.3, -1.8,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
10000,2023-12-22 19:56:42,38.7215251131416,-121.169326624875,3.608924,,,469.70637264215,3.608924,0,0.321073829172,2.48337606372,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -1.7, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
10100,2023-12-22 19:56:42,38.721525167221,-121.169326645837,3.608924,,,469.70637264215,3.608924,0,0.308210639784,2.50398958144,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -1.4, -1.1,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
10200,2023-12-22 19:56:42,38.7215252347335,-121.169326657496,3.608924,,,469.70637264215,3.608924,0,0.290754930564,2.52884522528,17,5,8.421,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1.4, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.208,4.207,0,0,0,0,4.018,73.22,469.70637264215,3.608924,6,P-GPS,
10300,2023-12-22 19:56:42,38.7215252181007,-121.169326653193,3.608924,,,469.70637264215,3.608924,0,0.29470309342,2.53503617036,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.4, -1.4,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
10400,2023-12-22 19:56:42,38.7215251758151,-121.169326641864,3.608924,,,469.70637264215,3.608924,0,0.305011164616,2.55079732572,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.7, -1.3, -1.8,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
10500,2023-12-22 19:56:42,38.721525117433,-121.169326660375,3.608924,,,469.70637264215,3.608924,0,0.325416020912,2.57273958364,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.2, -1.8,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
10600,2023-12-22 19:56:42,38.721525113727,-121.16932668968,3.608924,,,469.70637264215,3.608924,0,0.33133859328,2.58119102748,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1.3, -1.7,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
10700,2023-12-22 19:56:42,38.721525120506,-121.169326690574,3.608924,,,469.70637264215,3.608924,0,0.32948491868,2.5836779042,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1.3, -1.7,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
10800,2023-12-22 19:56:42,38.7215251322327,-121.169326685306,3.608924,,,469.70637264215,3.608924,0,0.325146992032,2.58820874424,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1.3, -1.9,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
10900,2023-12-22 19:56:43,38.7215251850046,-121.169326752548,3.608924,,,469.70637264215,3.608924,0,0.322090561488,2.61536097608,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.8, -1.1, -1.8,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11000,2023-12-22 19:56:43,38.7215251860298,-121.16932681989,3.608924,,,469.70637264215,3.608924,0,0.33473098184,2.6345309242,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,338.9, -1.1, -1.7,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11100,2023-12-22 19:56:43,38.7215251799884,-121.169326871172,3.608924,,,469.70637264215,3.608924,0,0.34651575912,2.6492947042,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -1.2, -1.4,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11200,2023-12-22 19:56:43,38.7215251717798,-121.169326918863,3.608924,,,469.70637264215,3.608924,0,0.35832678312,2.66319562328,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -1.1, -1.4,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.205,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11300,2023-12-22 19:56:43,38.7215250544277,-121.169326910254,3.608924,,,469.70637264215,3.608924,0,0.38750985492,2.70608276376,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -1.2, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11400,2023-12-22 19:56:43,38.7215249945327,-121.169326947287,3.608924,,,469.70637264215,3.608924,0,0.41091864832,2.73034457556,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -1.1, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11500,2023-12-22 19:56:43,38.7215249624943,-121.169327007101,3.608924,,,469.70637264215,3.608924,0,0.43090224476,2.75099746336,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -1.3, -1,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11600,2023-12-22 19:56:43,38.7215249411812,-121.169327074891,3.608924,,,469.70637264215,3.608924,0,0.44957022436,2.7718012698,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -1.4, -0.7,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11700,2023-12-22 19:56:43,38.7215249477809,-121.169327132519,3.608924,,,469.70637264215,3.608924,0,0.45907481784,2.78838263516,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -1.3, -0.8,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11800,2023-12-22 19:56:43,38.721525019638,-121.169327215478,3.608924,,,469.70637264215,3.608924,0,0.45808072332,2.82366806936,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -1, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
11900,2023-12-22 19:56:44,38.7215250141603,-121.169327254597,3.608924,,,469.70637264215,3.608924,0,0.46778872888,2.83498040568,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.9, -1.1,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
12000,2023-12-22 19:56:44,38.7215250000962,-121.169327287985,3.608924,,,469.70637264215,3.608924,0,0.478346472,2.84578093096,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.7, -1.1,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
12100,2023-12-22 19:56:44,38.7215250122628,-121.169327307583,3.608924,,,469.70637264215,3.608924,0,0.47976707572,2.85291019628,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.8, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
12200,2023-12-22 19:56:44,38.7215250163595,-121.169327306053,3.608924,,,469.70637264215,3.608924,0,0.4784777056,2.85446859528,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.7, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.207,4.207,0,0,0,0,4.174,73.22,469.70637264215,3.608924,6,P-GPS,
12300,2023-12-22 19:56:44,38.7215250360006,-121.169327319837,3.608924,,,469.70637264215,3.608924,0,0.4770177318,2.86263788688,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -0.6, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
12400,2023-12-22 19:56:44,38.7215250556062,-121.169327330613,3.608924,,,469.70637264215,3.608924,0,0.47502298108,2.87042003936,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.6, -1.5,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
12500,2023-12-22 19:56:44,38.7215250620956,-121.169327346823,3.608924,,,469.70637264215,3.608924,0,0.47725395228,2.8756070474,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.5, -1.7,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
12600,2023-12-22 19:56:44,38.7215250594942,-121.169327401437,3.608924,,,469.70637264215,3.608924,0,0.49030841464,2.89118119488,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, -0.6, -1.7,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
12700,2023-12-22 19:56:44,38.7215250880102,-121.169327397583,3.608924,,,469.70637264215,3.608924,0,0.48336287636,2.90164379364,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.5, -1.5,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
12800,2023-12-22 19:56:44,38.7215251239687,-121.16932738625,3.608924,,,469.70637264215,3.608924,0,0.47325788916,2.91515429276,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.3, -1.5,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
12900,2023-12-22 19:56:45,38.7215251268637,-121.16932737313,3.608924,,,469.70637264215,3.608924,0,0.46957678668,2.91903552648,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.4, -1.4,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
13000,2023-12-22 19:56:45,38.7215251593678,-121.169327303573,3.608924,,,469.70637264215,3.608924,0,0.44653544736,2.94211295504,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.6, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
13100,2023-12-22 19:56:45,38.7215251424304,-121.169327300738,3.608924,,,469.70637264215,3.608924,0,0.449393059,2.94834655104,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.2, -0.4, -1.1,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
13200,2023-12-22 19:56:45,38.7215251222866,-121.169327293683,3.608924,,,469.70637264215,3.608924,0,0.45202757352,2.95596466152,17,5,8.411,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.3, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.206,4.205,0,0,0,0,4.096,73.22,469.70637264215,3.608924,6,P-GPS,
13300,2023-12-22 19:56:45,38.7215251048072,-121.169327320853,3.608924,,,469.70637264215,3.608924,0,0.46203413552,2.96599090856,17,5,8.418,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.3, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.201,4.199,0,0,0,0,3.944,73.22,469.70637264215,3.608924,6,P-GPS,
13400,2023-12-22 19:56:45,38.7215250845331,-121.169327356342,3.608924,,,469.70637264215,3.608924,0,0.47455382096,2.978510594,17,5,8.418,469.70637264215,3.608924,0,0.65363519152,0,0,0,339.1, -0.2, -1.5,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.201,4.199,0,0,0,0,3.944,73.22,469.70637264215,3.608924,6,P-GPS,
13500,2023-12-22 19:56:45,38.7215250593411,-121.169327389831,3.608924,,,469.70637264215,3.608924,0,0.48767390012,2.99175206424,17,5,8.418,469.70637264215,3.608924,0,0.65363519152,0,0,0,339, 0, -1.6,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.201,4.199,0,0,0,0,3.944,73.22,469.70637264215,3.608924,6,P-GPS,
13600,2023-12-22 19:56:45,38.721525026247,-121.169327421977,3.937008,,,470.03445664215,3.608924,0,0.502214583,3.00690298336,17,5,8.418,470.03445664215,3.937008,0,0.65363519152,0,0,0,339, -0.3, -1.4,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.201,4.199,0,0,0,0,3.944,73.22,470.03445664215,3.937008,6,P-GPS,
13700,2023-12-22 19:56:45,38.7215250035563,-121.169327451434,3.937008,,,470.03445664215,3.608924,0,0.51389109256,3.0186844798,17,5,8.418,470.03445664215,3.937008,0,0.65363519152,0,0,0,339.1, -0.6, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,312.2,0,0,99,4.201,4.199,0,0,0,0,3.944,73.22,470.03445664215,3.937008,6,P-GPS,
