Frame,URL,Minutes,Seconds,Frames,Date,HH,MM,SS,Zone,Track,Mode,VIC,COA-A,IR,15 -Zoom,Auto,?Dist,DFLT,AUTO,Analogue,Analogue,Analogue,,,,,Lat Deg,Lat Min,Lat Sec,Lat NS,Lon Deg,Lon Min,Lon Sec,Lon EW,Heading,36 - Altitude,37-TGT Alt,TGT Heading,TGT Dist NM,OFF,NONE,TGT,LOS,Tlat Deg,Tlat Min,Tlat Sec,Tlat NA,Tlon Deg,Tlon Min,Tlon Sec,Tlon EW,Time Sec,53 Lat,54 Lon,55 Tlat,56 Tlon
6690,http://prrr.isaackoi.com/frames/frame06690.png,3,42,29,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,3,W,,4378,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,222.9666667,18.39277778,-67.10083333,18.51,-67.13388889
6691,http://prrr.isaackoi.com/frames/frame06691.png,3,43,0,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,3,W,,4378,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223,18.39277778,-67.10083333,18.51,-67.13388889
6692,http://prrr.isaackoi.com/frames/frame06692.png,3,43,1,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,3,W,,4378,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.0333333,18.39277778,-67.10083333,18.51,-67.13388889
6693,http://prrr.isaackoi.com/frames/frame06693.png,3,43,2,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,3,W,,4378,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.0666667,18.39277778,-67.10083333,18.51,-67.13388889
6694,http://prrr.isaackoi.com/frames/frame06694.png,3,43,3,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,2,W,,4382,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.1,18.39277778,-67.10055556,18.51,-67.13388889
6695,http://prrr.isaackoi.com/frames/frame06695.png,3,43,4,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,2,W,,4382,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.1333333,18.39277778,-67.10055556,18.51,-67.13388889
6696,http://prrr.isaackoi.com/frames/frame06696.png,3,43,5,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,2,W,,4382,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.1666667,18.39277778,-67.10055556,18.51,-67.13388889
6697,http://prrr.isaackoi.com/frames/frame06697.png,3,43,6,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,2,W,,4382,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.2,18.39277778,-67.10055556,18.51,-67.13388889
6698,http://prrr.isaackoi.com/frames/frame06698.png,3,43,7,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,2,W,,4382,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.2333333,18.39277778,-67.10055556,18.51,-67.13388889
6699,http://prrr.isaackoi.com/frames/frame06699.png,3,43,8,26-Apr-13,1,25,50,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,2,W,,4382,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.2666667,18.39277778,-67.10055556,18.51,-67.13388889
6700,http://prrr.isaackoi.com/frames/frame06700.png,3,43,9,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,34,N,67,6,2,W,,4385,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.3,18.39277778,-67.10055556,18.51,-67.13388889
6701,http://prrr.isaackoi.com/frames/frame06701.png,3,43,10,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4385,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.3333333,18.3925,-67.10055556,18.51,-67.13388889
6702,http://prrr.isaackoi.com/frames/frame06702.png,3,43,11,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4385,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.3666667,18.3925,-67.10055556,18.51,-67.13388889
6703,http://prrr.isaackoi.com/frames/frame06703.png,3,43,12,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4385,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.4,18.3925,-67.10055556,18.51,-67.13388889
6704,http://prrr.isaackoi.com/frames/frame06704.png,3,43,13,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4385,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.4333333,18.3925,-67.10055556,18.51,-67.13388889
6705,http://prrr.isaackoi.com/frames/frame06705.png,3,43,14,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4385,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.4666667,18.3925,-67.10055556,18.51,-67.13388889
6706,http://prrr.isaackoi.com/frames/frame06706.png,3,43,15,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4388,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.5,18.3925,-67.10055556,18.51,-67.13388889
6707,http://prrr.isaackoi.com/frames/frame06707.png,3,43,16,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4388,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.5333333,18.3925,-67.10055556,18.51,-67.13388889
6708,http://prrr.isaackoi.com/frames/frame06708.png,3,43,17,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4388,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.5666667,18.3925,-67.10055556,18.51,-67.13388889
6709,http://prrr.isaackoi.com/frames/frame06709.png,3,43,18,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4388,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.6,18.3925,-67.10055556,18.51,-67.13388889
6710,http://prrr.isaackoi.com/frames/frame06710.png,3,43,19,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4388,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.6333333,18.3925,-67.10055556,18.51,-67.13388889
6711,http://prrr.isaackoi.com/frames/frame06711.png,3,43,20,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4388,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.6666667,18.3925,-67.10055556,18.51,-67.13388889
6712,http://prrr.isaackoi.com/frames/frame06712.png,3,43,21,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,33,N,67,6,2,W,,4388,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.7,18.3925,-67.10055556,18.51,-67.13388889
6713,http://prrr.isaackoi.com/frames/frame06713.png,3,43,22,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4391,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.7333333,18.39222222,-67.10027778,18.51,-67.13388889
6714,http://prrr.isaackoi.com/frames/frame06714.png,3,43,23,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4391,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.7666667,18.39222222,-67.10027778,18.51,-67.13388889
6715,http://prrr.isaackoi.com/frames/frame06715.png,3,43,24,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4391,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.8,18.39222222,-67.10027778,18.51,-67.13388889
6716,http://prrr.isaackoi.com/frames/frame06716.png,3,43,25,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4391,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.8333333,18.39222222,-67.10027778,18.51,-67.13388889
6717,http://prrr.isaackoi.com/frames/frame06717.png,3,43,26,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4391,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.8666667,18.39222222,-67.10027778,18.51,-67.13388889
6718,http://prrr.isaackoi.com/frames/frame06718.png,3,43,27,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4391,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.9,18.39222222,-67.10027778,18.51,-67.13388889
6719,http://prrr.isaackoi.com/frames/frame06719.png,3,43,28,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4394,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.9333333,18.39222222,-67.10027778,18.51,-67.13388889
6720,http://prrr.isaackoi.com/frames/frame06720.png,3,43,29,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4394,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,223.9666667,18.39222222,-67.10027778,18.51,-67.13388889
6721,http://prrr.isaackoi.com/frames/frame06721.png,3,44,0,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4394,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224,18.39222222,-67.10027778,18.51,-67.13388889
6722,http://prrr.isaackoi.com/frames/frame06722.png,3,44,1,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4394,3,,7.3,OFF,NONE,TGT,LOS,18,30,38,N,67,8,2,W,224.0333333,18.39222222,-67.10027778,18.51055556,-67.13388889
6723,http://prrr.isaackoi.com/frames/frame06723.png,3,44,2,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4394,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.0666667,18.39222222,-67.10027778,18.51,-67.13388889
6724,http://prrr.isaackoi.com/frames/frame06724.png,3,44,3,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,32,N,67,6,1,W,,4394,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.1,18.39222222,-67.10027778,18.51,-67.13388889
6725,http://prrr.isaackoi.com/frames/frame06725.png,3,44,4,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,1,W,,4394,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.1333333,18.39194444,-67.10027778,18.51,-67.13388889
6726,http://prrr.isaackoi.com/frames/frame06726.png,3,44,5,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4397,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.1666667,18.39194444,-67.1,18.51,-67.13388889
6727,http://prrr.isaackoi.com/frames/frame06727.png,3,44,6,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4397,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.2,18.39194444,-67.1,18.51,-67.13388889
6728,http://prrr.isaackoi.com/frames/frame06728.png,3,44,7,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4397,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.2333333,18.39194444,-67.1,18.51,-67.13388889
6729,http://prrr.isaackoi.com/frames/frame06729.png,3,44,8,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4397,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.2666667,18.39194444,-67.1,18.51,-67.13388889
6730,http://prrr.isaackoi.com/frames/frame06730.png,3,44,9,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4397,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.3,18.39194444,-67.1,18.51,-67.13388889
6731,http://prrr.isaackoi.com/frames/frame06731.png,3,44,10,26-Apr-13,1,25,51,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4397,3,,7.3,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.3333333,18.39194444,-67.1,18.51,-67.13388889
6732,http://prrr.isaackoi.com/frames/frame06732.png,3,44,11,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4401,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.3666667,18.39194444,-67.1,18.51,-67.13388889
6733,http://prrr.isaackoi.com/frames/frame06733.png,3,44,12,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4401,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.4,18.39194444,-67.1,18.51,-67.13388889
6734,http://prrr.isaackoi.com/frames/frame06734.png,3,44,13,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4401,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.4333333,18.39194444,-67.1,18.51,-67.13388889
6735,http://prrr.isaackoi.com/frames/frame06735.png,3,44,14,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4401,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.4666667,18.39194444,-67.1,18.51,-67.13388889
6736,http://prrr.isaackoi.com/frames/frame06736.png,3,44,15,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4401,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.5,18.39194444,-67.1,18.51,-67.13388889
6737,http://prrr.isaackoi.com/frames/frame06737.png,3,44,16,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4401,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.5333333,18.39194444,-67.1,18.51,-67.13388889
6738,http://prrr.isaackoi.com/frames/frame06738.png,3,44,17,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,31,N,67,6,0,W,,4401,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.5666667,18.39194444,-67.1,18.51,-67.13388889
6739,http://prrr.isaackoi.com/frames/frame06739.png,3,44,18,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4404,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.6,18.39166667,-67.09972222,18.51,-67.13388889
6740,http://prrr.isaackoi.com/frames/frame06740.png,3,44,19,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4404,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.6333333,18.39166667,-67.09972222,18.51,-67.13388889
6741,http://prrr.isaackoi.com/frames/frame06741.png,3,44,20,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4404,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.6666667,18.39166667,-67.09972222,18.51,-67.13388889
6742,http://prrr.isaackoi.com/frames/frame06742.png,3,44,21,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4404,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.7,18.39166667,-67.09972222,18.51,-67.13388889
6743,http://prrr.isaackoi.com/frames/frame06743.png,3,44,22,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4404,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.7333333,18.39166667,-67.09972222,18.51,-67.13388889
6744,http://prrr.isaackoi.com/frames/frame06744.png,3,44,23,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4404,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.7666667,18.39166667,-67.09972222,18.51,-67.13388889
6745,http://prrr.isaackoi.com/frames/frame06745.png,3,44,24,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4407,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.8,18.39166667,-67.09972222,18.51,-67.13388889
6746,http://prrr.isaackoi.com/frames/frame06746.png,3,44,25,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4407,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.8333333,18.39166667,-67.09972222,18.51,-67.13388889
6747,http://prrr.isaackoi.com/frames/frame06747.png,3,44,26,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4407,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.8666667,18.39166667,-67.09972222,18.51,-67.13388889
6748,http://prrr.isaackoi.com/frames/frame06748.png,3,44,27,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4407,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.9,18.39166667,-67.09972222,18.51,-67.13388889
6749,http://prrr.isaackoi.com/frames/frame06749.png,3,44,28,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4407,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.9333333,18.39166667,-67.09972222,18.51,-67.13388889
6750,http://prrr.isaackoi.com/frames/frame06750.png,3,44,29,26-Apr-13,1,25,52,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,135,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,23,30,N,67,5,59,W,,4407,3,,7.4,OFF,NONE,TGT,LOS,18,30,36,N,67,8,2,W,224.9666667,18.39166667,-67.09972222,18.51,-67.13388889
